HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.no1.0,Answer.no2.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.other1.3,Answer.other2.3,Answer.otherText0,Answer.otherText1,Answer.otherText2,Answer.partial0.2,Answer.partial1.2,Answer.partial2.2,Answer.yes0.1,Answer.yes1.1,Answer.yes2.1,Approve,Reject
3B623HUYJ4X4OMJGLE0E0R8NW978SS,3S2GEPESO9JAZUJZQ5IUMY43IRJUQG,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.15 ,Fri Aug 28 13:30:17 PDT 2020,1,BatchId:4167465;OriginalHitTemplateId:928390912;,3600,604800,Fri Sep 04 13:30:17 PDT 2020,,,3BWI6RSP7HH219790GT4MU4ZX227EE,A1WYN1IJZV6G4Y,Submitted,Fri Aug 28 13:30:28 PDT 2020,Fri Aug 28 13:51:52 PDT 2020,Fri Sep 04 13:51:52 PDT 2020,,,,1284,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/846.png,"The statistic shows the Nintendo DS selling DS titles worldwide as of 2019 . With 30.8 million units sold worldwide , New Super Mario Bros. 7 was the Top selling Nintendo DS DS game as of 2019 .","This bar chart has 10 categories for the x axis representing Month, and a y axis representing Sales in million units. The highest category is found at New Super Mario Bros. where Sales in million units is 30.8. The lowest category is found at Super Mario 64 DS where Sales in million units is 11.06.","This statistic shows the top selling nintendo switch titles worldwide as of 2019 . With 19.01 million units sold , mario kart 8 deluxe was the top selling nintendo switch game as of 2019 .","This statistic shows the top selling Nintendo DS titles worldwide . With 30.8 million units sold , New Super Mario Bros. was the top selling Nintendo DS game as of September 2019 .",Top selling Nintendo DS games worldwide in 2019,By viewing chart,By viewing chart,By viewing chart,By viewing chart,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,By viewing chart,By viewing chart,,FALSE,FALSE,,TRUE,TRUE,,,
3IZVJEBJ6ARELKM6NRXOC69ZDPS6ZC,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,34Z02EIMITLQ8HPM5CXQ61UDRKP0TA,A23BGNP50WTKI2,Approved,Thu Aug 27 08:35:18 PDT 2020,Thu Aug 27 08:36:11 PDT 2020,Thu Sep 03 08:36:11 PDT 2020,Fri Aug 28 10:18:41 PDT 2020,,,53,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/846.png,"The statistic shows the Nintendo DS selling DS titles worldwide as of 2019 . With 30.8 million units sold worldwide , New Super Mario Bros. 7 was the Top selling Nintendo DS DS game as of 2019 .","This bar chart has 10 categories for the x axis representing Month, and a y axis representing Sales in million units. The highest category is found at New Super Mario Bros. where Sales in million units is 30.8. The lowest category is found at Super Mario 64 DS where Sales in million units is 11.06.","This statistic shows the top selling nintendo switch titles worldwide as of 2019 . With 19.01 million units sold , mario kart 8 deluxe was the top selling nintendo switch game as of 2019 .","This statistic shows the top selling Nintendo DS titles worldwide . With 30.8 million units sold , New Super Mario Bros. was the top selling Nintendo DS game as of September 2019 .",Top selling Nintendo DS games worldwide in 2019,all is correct,correct,all is correct,all is correct,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,all is correct,all is correct,,FALSE,FALSE,,TRUE,TRUE,,,
3IZVJEBJ6ARELKM6NRXOC69ZDPS6ZC,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,3J88R45B2H60DF2QR7DDA5GRCN1PXZ,A2GR8GTNEG84IK,Approved,Thu Aug 27 07:05:33 PDT 2020,Thu Aug 27 07:15:17 PDT 2020,Thu Sep 03 07:15:17 PDT 2020,Fri Aug 28 10:18:41 PDT 2020,,,584,100% (3/3),100% (3/3),100% (3/3),https://chart2text.s3.amazonaws.com/846.png,"The statistic shows the Nintendo DS selling DS titles worldwide as of 2019 . With 30.8 million units sold worldwide , New Super Mario Bros. 7 was the Top selling Nintendo DS DS game as of 2019 .","This bar chart has 10 categories for the x axis representing Month, and a y axis representing Sales in million units. The highest category is found at New Super Mario Bros. where Sales in million units is 30.8. The lowest category is found at Super Mario 64 DS where Sales in million units is 11.06.","This statistic shows the top selling nintendo switch titles worldwide as of 2019 . With 19.01 million units sold , mario kart 8 deluxe was the top selling nintendo switch game as of 2019 .","This statistic shows the top selling Nintendo DS titles worldwide . With 30.8 million units sold , New Super Mario Bros. was the top selling Nintendo DS game as of September 2019 .",Top selling Nintendo DS games worldwide in 2019,Informative,Informative,Informative,Informative,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Informative,Informative,,FALSE,FALSE,,TRUE,TRUE,,,
3RSBJ6YZECXY591AMBPBQEF8MOHFOJ,3S2GEPESO9JAZUJZQ5IUMY43IRJUQG,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.15 ,Fri Aug 28 13:30:17 PDT 2020,1,BatchId:4167465;OriginalHitTemplateId:928390912;,3600,604800,Fri Sep 04 13:30:17 PDT 2020,,,3LYA37P8IRVSPL299JGNPR300PXKB5,A2BLEOO8M534SZ,Submitted,Fri Aug 28 13:48:38 PDT 2020,Fri Aug 28 14:17:53 PDT 2020,Fri Sep 04 14:17:53 PDT 2020,,,,1755,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",this coherent very similar.,yes give correct sentences.,this chart show only one concise value that the reason i selected neutral.,this chart show only one kind of explain that value that the reason i selected neutral.,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,This statistic have very long days that the reason i selected partially,This season not sure give estiamted increase value only. so that the reason i selected can't decide.,,TRUE,FALSE,,FALSE,FALSE,,,
39WICJI5ATZFO1ZO4PZQ53XF3YPZ3Y,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,33NF62TLXKAY740LXBT4NFMD7HIJKA,A1WD0DK58AKBVE,Approved,Thu Aug 27 09:06:46 PDT 2020,Thu Aug 27 09:56:14 PDT 2020,Thu Sep 03 09:56:14 PDT 2020,Fri Aug 28 10:18:43 PDT 2020,,,2968,100% (8/8),100% (8/8),100% (8/8),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",the summary of the chart is slightly coherent,the summary of the chart is non fluent,the summary of the chart is neutral,the summary of the chart is uninformative,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,chart axis name was not clear,chart value shows the same data as mentioned above.,,FALSE,FALSE,,FALSE,TRUE,,,
39WICJI5ATZFO1ZO4PZQ53XF3YPZ3Y,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,3X73LLYYQ2M3O4QY6OIZ3UN2OKYHNN,A3812AQ9619DXC,Approved,Thu Aug 27 09:45:09 PDT 2020,Thu Aug 27 09:47:07 PDT 2020,Thu Sep 03 09:47:07 PDT 2020,Fri Aug 28 10:18:43 PDT 2020,,,118,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",yes,yes,yes,yes,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,yes,yes,,FALSE,FALSE,,TRUE,TRUE,,,
31S7M7DAGGX0ITGE43E8F1QFIM0LTK,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Tue Aug 25 13:36:38 PDT 2020,1,BatchId:4163717;OriginalHitTemplateId:928390912;,3600,604800,Tue Sep 01 13:36:38 PDT 2020,,,3H8DHMCCWAJL4I0TNF7TKHR02DRKDZ,A1ZZINLCZZYOH4,Approved,Tue Aug 25 14:34:26 PDT 2020,Tue Aug 25 14:43:14 PDT 2020,Tue Sep 01 14:43:14 PDT 2020,Wed Aug 26 09:09:07 PDT 2020,,,528,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/891.png,"This graph depicts the Average ticket price for Tampa Bay Buccaneers games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 82.59 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 4 significant trends. The longest trend is slightly negative which exists from 2013 to 2008. On the contrary, the next significant trend is moderately positive which exists from 2019 to 2015. In a similar manner, the next significant trend is moderately neutral which exists from 2015 to 2013. In a similar manner, the next significant trend is extremely positive which exists from 2008 to 2006.","This graph depicts the average ticket price for los angeles ( St. Louis ) rams games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 118.09 u.s. dollars .","This graph depicts the average ticket price for Tampa Bay Buccaneers games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 82.59 U.S. dollars .",Average ticket price of the Tampa Bay Buccaneers 2006 to 2019,It clearly shows relation between ticket price and year.,Sentences are easy to read and understand.,Easy to get ticket price yearwiese,Charts show yearwise average ticket price.,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Graph show average ticket price in us dollar in line chart,It may be read from line chart,,FALSE,FALSE,,TRUE,TRUE,,,
36KM3FWE3RJ0NZUL27POCL69QTT70K,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,33NF62TLXKAY740LXBT4NFMD7GNKJE,A3RW2FI2RC904G,Approved,Thu Aug 27 07:28:07 PDT 2020,Thu Aug 27 07:34:10 PDT 2020,Thu Sep 03 07:34:10 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,363,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/891.png,"This graph depicts the Average ticket price for Tampa Bay Buccaneers games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 82.59 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 4 significant trends. The longest trend is slightly negative which exists from 2013 to 2008. On the contrary, the next significant trend is moderately positive which exists from 2019 to 2015. In a similar manner, the next significant trend is moderately neutral which exists from 2015 to 2013. In a similar manner, the next significant trend is extremely positive which exists from 2008 to 2006.","This graph depicts the average ticket price for los angeles ( St. Louis ) rams games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 118.09 u.s. dollars .","This graph depicts the average ticket price for Tampa Bay Buccaneers games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 82.59 U.S. dollars .",Average ticket price of the Tampa Bay Buccaneers 2006 to 2019,I cannot say since it passes the wrong information,fluency is good but the information is wrong,uninformative,gives the wrong information that the team plays baseball so he plays football,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,this team does not play baseball,this team does not play baseball,,FALSE,FALSE,,FALSE,FALSE,,,
36KM3FWE3RJ0NZUL27POCL69QTT70K,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3RUIQRXJBCWFM063LWHIIUCK05SLLF,A33O55EJC2N2PQ,Approved,Thu Aug 27 07:13:13 PDT 2020,Thu Aug 27 07:24:18 PDT 2020,Thu Sep 03 07:24:18 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,665,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/891.png,"This graph depicts the Average ticket price for Tampa Bay Buccaneers games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 82.59 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 4 significant trends. The longest trend is slightly negative which exists from 2013 to 2008. On the contrary, the next significant trend is moderately positive which exists from 2019 to 2015. In a similar manner, the next significant trend is moderately neutral which exists from 2015 to 2013. In a similar manner, the next significant trend is extremely positive which exists from 2008 to 2006.","This graph depicts the average ticket price for los angeles ( St. Louis ) rams games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 118.09 u.s. dollars .","This graph depicts the average ticket price for Tampa Bay Buccaneers games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 82.59 U.S. dollars .",Average ticket price of the Tampa Bay Buccaneers 2006 to 2019,The verbiage is easy to follow and structure seems normal,"""Average"" doesn't need capitalized and there are extra spacing around the comma.  Readable though.",It's a narrative of the chart.  The only concise information is the detailed pricing for 2019,The summary states the same as the chart with the exception of the detailed pricing for 2019,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I can see all the price points from 2006 to 2019,The line graph point for 2019 falls to the 82.50 area,,FALSE,FALSE,,TRUE,TRUE,,,
3T5ZXGO9DEV7V25Q20BMIBQQDO9QZU,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Tue Aug 25 13:36:39 PDT 2020,1,BatchId:4163717;OriginalHitTemplateId:928390912;,3600,604800,Tue Sep 01 13:36:39 PDT 2020,,,3DH6GAKTYZXJROU6JCXHKHPEO9RYZM,A38RMJBVTCZ2UC,Approved,Tue Aug 25 13:50:35 PDT 2020,Tue Aug 25 13:55:03 PDT 2020,Tue Sep 01 13:55:03 PDT 2020,Wed Aug 26 09:09:09 PDT 2020,,,268,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/945.png,"This forecast shows the number of Qdoba in from 2011 to 2017 . For 2015 , the number of Qdoba in is estimated to reach 339 million , and could reach almost 341 million by 2017 . The number of Qdoba worldwide is predicted to rise around 2.32 million in 2015 and could increase to 2.71 million by 2017 .",This line chart has 2 lines. The line representing Franchise had the highest values across Year with a mean value of 329.7. This peaked at 2017 with a value of 341.0.  The line with the second highest values was Company-owned with a mean value of 320.1. This line peaked at 2017 with a value of 385.0,"This statistic shows the number of Major League Baseball players in the united from 2014 to 2017 . In 2017 , the number of participants ( aged six years and older ) in the united kingdom ( uk ) and the number of individuals has been quite stable with a flu on the previous year .","Fast casual restaurant chain Qdoba Mexican Eats had a total of 726 restaurants in 2017 . Of these , 385 were company-owned restaurants and 341 were franchised . This figure steadily increased over the course of the last four years , reaching its peak in 2017 .",Number of Qdoba restaurants from 2011 to 2017,the complete data is given,It seems very fluent,Own analysis,Own analysis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It seems in the given chart,Yes it is in the description,Yes it is in the description,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
311HQEI8RSNXPK0B612GIK9V80BZ73,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:38 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:38 PDT 2020,,,35H6S234SB8J1Q0B65V9CMYQOKL65M,A23BGNP50WTKI2,Approved,Thu Aug 27 08:22:12 PDT 2020,Thu Aug 27 08:23:32 PDT 2020,Thu Sep 03 08:23:32 PDT 2020,Fri Aug 28 10:18:50 PDT 2020,,,80,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/945.png,"This forecast shows the number of Qdoba in from 2011 to 2017 . For 2015 , the number of Qdoba in is estimated to reach 339 million , and could reach almost 341 million by 2017 . The number of Qdoba worldwide is predicted to rise around 2.32 million in 2015 and could increase to 2.71 million by 2017 .",This line chart has 2 lines. The line representing Franchise had the highest values across Year with a mean value of 329.7. This peaked at 2017 with a value of 341.0.  The line with the second highest values was Company-owned with a mean value of 320.1. This line peaked at 2017 with a value of 385.0,"This statistic shows the number of Major League Baseball players in the united from 2014 to 2017 . In 2017 , the number of participants ( aged six years and older ) in the united kingdom ( uk ) and the number of individuals has been quite stable with a flu on the previous year .","Fast casual restaurant chain Qdoba Mexican Eats had a total of 726 restaurants in 2017 . Of these , 385 were company-owned restaurants and 341 were franchised . This figure steadily increased over the course of the last four years , reaching its peak in 2017 .",Number of Qdoba restaurants from 2011 to 2017,incorrect explanation and figures,incorrect,incorrect explanation and figures,incorrect explanation and figures,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect explanation and figures,incorrect explanation and figures,incorrect explanation and figures,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
311HQEI8RSNXPK0B612GIK9V80BZ73,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:38 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:38 PDT 2020,,,3PIWWX1FJKE3WKU3FQTSM0M0SRMJJD,A13F3KCFKH3IQA,Approved,Thu Aug 27 07:26:09 PDT 2020,Thu Aug 27 07:29:04 PDT 2020,Thu Sep 03 07:29:04 PDT 2020,Fri Aug 28 10:18:50 PDT 2020,,,175,100% (35/35),100% (35/35),100% (35/35),https://chart2text.s3.amazonaws.com/945.png,"This forecast shows the number of Qdoba in from 2011 to 2017 . For 2015 , the number of Qdoba in is estimated to reach 339 million , and could reach almost 341 million by 2017 . The number of Qdoba worldwide is predicted to rise around 2.32 million in 2015 and could increase to 2.71 million by 2017 .",This line chart has 2 lines. The line representing Franchise had the highest values across Year with a mean value of 329.7. This peaked at 2017 with a value of 341.0.  The line with the second highest values was Company-owned with a mean value of 320.1. This line peaked at 2017 with a value of 385.0,"This statistic shows the number of Major League Baseball players in the united from 2014 to 2017 . In 2017 , the number of participants ( aged six years and older ) in the united kingdom ( uk ) and the number of individuals has been quite stable with a flu on the previous year .","Fast casual restaurant chain Qdoba Mexican Eats had a total of 726 restaurants in 2017 . Of these , 385 were company-owned restaurants and 341 were franchised . This figure steadily increased over the course of the last four years , reaching its peak in 2017 .",Number of Qdoba restaurants from 2011 to 2017,IT IS COHERENT,IT IS EASY TO READ WITHOUT GRAMMATICAL MISTAKES,IT IS SHORTLY TO UNDERSTAND,IT IS INFORMATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORRECT,YES,CORRECT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
