HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.otherText0,Answer.partial0.2,Answer.yes0.1,Approve,Reject
3R15W654VD0NQDOMNZKDAWFSYHVQL9,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3SITXWYCNWHY9L1G82VCFLB2VK1BXH,ADRQHEAJYAT3U,Submitted,Thu Aug 27 08:02:58 PDT 2020,Thu Aug 27 08:35:30 PDT 2020,Thu Sep 03 08:35:30 PDT 2020,,,,1952,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/282.png,"The majority of Military_defense and United in the United Kingdom were listed as Foreign_military_aid oncologists in . Comparatively , the fewest Defense of oncologists were registered as Defense_(not_elsewhere_classified) oncologists at that time . With an aging population and workforce , the United Kingdom is predicted to face a serious shortage of Military_defense and United in the coming years .","This grouped bar chart has 5 categories for the x axis of Defense Category representing 2017/18, and 2018/19. The highest category is found at Military defense with a mean value of 37194.5. The second highest category is found at R&D defense with a mean value of 1285.0. This represents a difference of 186.6%.","The majority of hematology and oncology physicians in the u.s. were listed as radiation oncologists in 2016 . Comparatively , the fewest number of oncologists were registered as surgical oncologists at that time . With an aging population and workforce , the u.s. is predicted to face a serious shortage of hematology and oncology physicians in the coming years .","This statistic shows public sector expenditure on defense in the United Kingdom ( UK ) from 2017/18 to 2018/19 , by type . The majority of spending was for military defense . In 2018/19 , research and development accounted for 1.3 billion British pounds of the total of approximately 32.4 billion British pound expenditure .",Defense spending breakdown of the United Kingdom ( UK ) 2017/18 - 2018/19,THE SECOND CATETORY NICE ALWAYS BETTER,ONE OF THE BEST,3   ENJOYING BENEFITFUL,2                            HELPFUL ONE MIND,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,false,1          DEFENCE ALWAYS ONE,false,true,,
3T8DUCXY0ND5HRF5F6BIASZKIUDT9T,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3300DTYQT3PC7RCOWF2AMLLU1EJQER,A2BJTPZLXIGO8D,Submitted,Thu Aug 27 07:29:29 PDT 2020,Thu Aug 27 07:33:03 PDT 2020,Thu Sep 03 07:33:03 PDT 2020,,,,214,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/97.png,"In 2018/19 , there were 45.7 % theory test pass rates in the United Kingdom . Of these less than fifty percent were successful . This was the second Year in a row that the Driving of pass rates had dropped , with the share of United pass staying relatively constant in respect to overall number.Driving is still an inherent part of life for many people in the UK and still the most common mode of transport .",This line chart has 2 lines. The line representing Female had the highest values across Year with a mean value of 58.9. This peaked at 2007/08 with a value of 68.9.  The line with the second highest values was Male with a mean value of 53.8. This line peaked at 2008/09 with a value of 62.6,"In 2018/19 , there were 1.66 million practical driving tests taken in the united kingdom . Of these less than fifty percent were successful . This was the second year in a row that the number of tests taken had decreased , with the share of passed tests staying relatively constant in respect to overall number.Driving is still an inherent part of life for many people in the UK and still the most common mode of transport .","This statistic compares the pass rates for men and women in driving theory tests in the United Kingdom ( UK ) between 2007/08 and 2018/19 . Women consistently performed better than men at the theory tests by around six percent . Although the pass rates have been falling , the most recent drop can possibly be attributed , in part , to new , previously unpublished questions being used in the new tests .",Driving theory test pass rates in the United Kingdom 2007 - 2019 by gender,The sentences are straight forward and follow okay,I saw no grammar errors,It would be more concise if the data points were labeled but it is pretty clear the way it currently is.,I found it informative and easy to understand,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,false,false,The chart shows this data is a nice simplified form,false,true,,
3T8DUCXY0ND5HRF5F6BIASZKIUDT9T,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3N1FSUEFL680QGBQ2NKDD02459T4DL,A3VW0UPP8F39HR,Submitted,Thu Aug 27 07:03:11 PDT 2020,Thu Aug 27 07:06:34 PDT 2020,Thu Sep 03 07:06:34 PDT 2020,,,,203,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/97.png,"In 2018/19 , there were 45.7 % theory test pass rates in the United Kingdom . Of these less than fifty percent were successful . This was the second Year in a row that the Driving of pass rates had dropped , with the share of United pass staying relatively constant in respect to overall number.Driving is still an inherent part of life for many people in the UK and still the most common mode of transport .",This line chart has 2 lines. The line representing Female had the highest values across Year with a mean value of 58.9. This peaked at 2007/08 with a value of 68.9.  The line with the second highest values was Male with a mean value of 53.8. This line peaked at 2008/09 with a value of 62.6,"In 2018/19 , there were 1.66 million practical driving tests taken in the united kingdom . Of these less than fifty percent were successful . This was the second year in a row that the number of tests taken had decreased , with the share of passed tests staying relatively constant in respect to overall number.Driving is still an inherent part of life for many people in the UK and still the most common mode of transport .","This statistic compares the pass rates for men and women in driving theory tests in the United Kingdom ( UK ) between 2007/08 and 2018/19 . Women consistently performed better than men at the theory tests by around six percent . Although the pass rates have been falling , the most recent drop can possibly be attributed , in part , to new , previously unpublished questions being used in the new tests .",Driving theory test pass rates in the United Kingdom 2007 - 2019 by gender,coherent,not fluent at all,verbose,neutral,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,yes,false,true,,
3M7OI89LVYV1DRBWVDDG188E4766CD,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,33JKGHPFYD2PGIR9XLYCVZVY55TMNV,A3I78467QCQM2H,Submitted,Thu Aug 27 07:54:57 PDT 2020,Thu Aug 27 07:57:35 PDT 2020,Thu Sep 03 07:57:35 PDT 2020,,,,158,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/255.png,"The Population China at 2008 was 713.51 years old for men in China 2018 , and 681.87 years old for women . Within the considered time frame , men were about three years older then women on Population when marrying , and all in the Population China seems to increase . In 2018 , the Population China in was about the same as in Denmark and the Netherlands .",This line chart has 2 lines. The line representing Male had the highest values across Year with a mean value of 697.5. This peaked at 2018 with a value of 713.0.  The line with the second highest values was Female with a mean value of 663.1. This line peaked at 2018 with a value of 681.0,"The average age at marriage was 38.7 years old for men in norway in 2018 , and 35.4 years old for women . Within the considered time frame , men were about three years older then women on average when marrying , and all in all the average age seems to increase . In 2018 , the average age in norway was about the same as in Denmark and the Netherlands .","In 2018 , there were around 713 million male inhabitants and 682 million female inhabitants living in China , amounting to nearly 1.4 billion people in total . The population of the world 's most populous country remains growing , but growth has been slowing down and the total population size is forecast to peak around the end of the 2020s . Birth control in China From the beginning of the 1970s on , having many children was no longer encouraged in mainland China .","Population in China 2008 - 2018 , by gender",The info matches the summary,It seems correct,Its understandable,It gives the info relevant to the research question.,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,It matches info displayed,false,true,,
3M7OI89LVYV1DRBWVDDG188E4766CD,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3PDJHANYK6OVHJK677WI1J1GTUI6HB,A1RJENXYFINX5,Submitted,Thu Aug 27 10:07:58 PDT 2020,Thu Aug 27 10:12:14 PDT 2020,Thu Sep 03 10:12:14 PDT 2020,,,,256,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/255.png,"The Population China at 2008 was 713.51 years old for men in China 2018 , and 681.87 years old for women . Within the considered time frame , men were about three years older then women on Population when marrying , and all in the Population China seems to increase . In 2018 , the Population China in was about the same as in Denmark and the Netherlands .",This line chart has 2 lines. The line representing Male had the highest values across Year with a mean value of 697.5. This peaked at 2018 with a value of 713.0.  The line with the second highest values was Female with a mean value of 663.1. This line peaked at 2018 with a value of 681.0,"The average age at marriage was 38.7 years old for men in norway in 2018 , and 35.4 years old for women . Within the considered time frame , men were about three years older then women on average when marrying , and all in all the average age seems to increase . In 2018 , the average age in norway was about the same as in Denmark and the Netherlands .","In 2018 , there were around 713 million male inhabitants and 682 million female inhabitants living in China , amounting to nearly 1.4 billion people in total . The population of the world 's most populous country remains growing , but growth has been slowing down and the total population size is forecast to peak around the end of the 2020s . Birth control in China From the beginning of the 1970s on , having many children was no longer encouraged in mainland China .","Population in China 2008 - 2018 , by gender",it's very consistent,the legend is in accordance with the data,consistent but you have to know how to interpret it,the line graph can't see the exact value,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,false,false,the data in the graph is clear,false,true,,
3S37Y8CWI87WC2DNTGK2G4V30WHW4Q,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,358010RM5F1DIZZMDJMCGX59YB0XVQ,A3DELT7BVEPU24,Submitted,Thu Aug 27 06:58:04 PDT 2020,Thu Aug 27 07:31:21 PDT 2020,Thu Sep 03 07:31:21 PDT 2020,,,,1997,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/532.png,"This graph depicts the total/average regular season attendance 2005 of the National Hockey League Carolina Sharks franchise of the National Hockey League Carolina League from the 2005/06 season to the 2018/19 season . In 2018/19 , the Total regular season attendance 2005 of the franchise was 587222 .",This line chart has 2 lines. The line representing Total attendance had the highest values across Year with a mean value of 595868.6. This peaked at 2006/07 with a value of 712861.0.  The line with the second highest values was Average attendance with a mean value of 15081.4. This line peaked at 2012/13 with a value of 17558.0,"This graph depicts the total/average regular season home attendance of the vancouver canucks franchise of the national hockey league from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 738918 .","This graph depicts the total/average regular season home attendance of the Carolina Hurricanes franchise of the National Hockey League from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 587,222 .",National Hockey League - Carolina Hurricanes home attendance 2005 to 2019,it is very coherent,it is very fluent and have flow of information,it explains very concise and gives all basic information..,because it gives all information that we need,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,It gives the facts mentioned in the chart,false,true,,
3S37Y8CWI87WC2DNTGK2G4V30WHW4Q,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3E13VNJ1NO306SUT7J2M6ZBELV7I16,A13F3KCFKH3IQA,Submitted,Thu Aug 27 08:08:07 PDT 2020,Thu Aug 27 08:10:12 PDT 2020,Thu Sep 03 08:10:12 PDT 2020,,,,125,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/532.png,"This graph depicts the total/average regular season attendance 2005 of the National Hockey League Carolina Sharks franchise of the National Hockey League Carolina League from the 2005/06 season to the 2018/19 season . In 2018/19 , the Total regular season attendance 2005 of the franchise was 587222 .",This line chart has 2 lines. The line representing Total attendance had the highest values across Year with a mean value of 595868.6. This peaked at 2006/07 with a value of 712861.0.  The line with the second highest values was Average attendance with a mean value of 15081.4. This line peaked at 2012/13 with a value of 17558.0,"This graph depicts the total/average regular season home attendance of the vancouver canucks franchise of the national hockey league from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 738918 .","This graph depicts the total/average regular season home attendance of the Carolina Hurricanes franchise of the National Hockey League from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 587,222 .",National Hockey League - Carolina Hurricanes home attendance 2005 to 2019,IT IS COHERENT,TO READ WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,IT IS CORRECT,false,true,,
388FBO7JZR0MNFITQMHM0AMJ2LCNYB,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3GU1KF0O4J9T0CZPMBLVL8PZTLMPB1,A2BJTPZLXIGO8D,Submitted,Thu Aug 27 07:38:51 PDT 2020,Thu Aug 27 07:42:29 PDT 2020,Thu Sep 03 07:42:29 PDT 2020,,,,218,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/657.png,"The statistic shows the Johnson Johnson Johnson & from 2024 to 2012 . In 2019 , Johnson & in Immunology was the worldwide lowest at 11.69 % and rose to 7.87 % in 2012 . As of that Year , Anti-infectives had the highest Johnson & among individuals with 3.19 % of the population accessing the Johnson .",This line chart has 5 lines. The line representing Oncology had the highest values across Year with a mean value of 83.8. This peaked at 2019 with a value of 988.0.  The line with the second highest values was Immunology with a mean value of 10.8. This line peaked at 2019 with a value of 12.4,"This statistic shows the total medicaid value of marriott international hotels worldwide from 2010 to 2019 , by region . The average daily rate of marriott hotels in north america was 202.75 U.S. dollars in 2019 .","This statistic shows the revenue share of Johnson & Johnson 's pharmaceuticals segment worldwide from 2012 to 2024 , by product category . Johnson & Johnson is a multi-national company , specialized on pharmaceuticals , medical devices and consumer goods . The company is headquartered in New Brunswick , New Jersey .",Revenue of Johnson & Johnson 's pharmaceuticals segment worldwide 2012 to 2024,The summary reads okay and seems to flow okay,I didn't notice any errors,The summary is clear but could go into greater detail,It is informative but appears to not match the chart so it's hard to trust the information,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Immunity doesn't even appear to have moved and the Y axis numbers don't match the means mentioned in the senetences,false,false,,
388FBO7JZR0MNFITQMHM0AMJ2LCNYB,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3X66WABAJXQIK42D4ZG29GDV41DG3M,AHU9OLV0YKIIW,Submitted,Thu Aug 27 07:05:58 PDT 2020,Thu Aug 27 07:16:03 PDT 2020,Thu Sep 03 07:16:03 PDT 2020,,,,605,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/657.png,"The statistic shows the Johnson Johnson Johnson & from 2024 to 2012 . In 2019 , Johnson & in Immunology was the worldwide lowest at 11.69 % and rose to 7.87 % in 2012 . As of that Year , Anti-infectives had the highest Johnson & among individuals with 3.19 % of the population accessing the Johnson .",This line chart has 5 lines. The line representing Oncology had the highest values across Year with a mean value of 83.8. This peaked at 2019 with a value of 988.0.  The line with the second highest values was Immunology with a mean value of 10.8. This line peaked at 2019 with a value of 12.4,"This statistic shows the total medicaid value of marriott international hotels worldwide from 2010 to 2019 , by region . The average daily rate of marriott hotels in north america was 202.75 U.S. dollars in 2019 .","This statistic shows the revenue share of Johnson & Johnson 's pharmaceuticals segment worldwide from 2012 to 2024 , by product category . Johnson & Johnson is a multi-national company , specialized on pharmaceuticals , medical devices and consumer goods . The company is headquartered in New Brunswick , New Jersey .",Revenue of Johnson & Johnson 's pharmaceuticals segment worldwide 2012 to 2024,What is given is not what is presented on the chart eg immunology,I can read and understand well.,Its unreliable . Should reflect what is stated .,Its only focusing on oncology values,false,true,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,The chart cant show the immunology values of 10.8,true,false,,
3ZQX1VYFTDCPQURNEXJ5GMYMZGF8OY,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,34MAJL3QP5V28O9T9YE10RGSEW334L,A3OD2Y6GYVDBSB,Submitted,Thu Aug 27 06:59:17 PDT 2020,Thu Aug 27 07:16:49 PDT 2020,Thu Sep 03 07:16:49 PDT 2020,,,,1052,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/786.png,"The statistic shows the distribution of Employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 % of the employees in Norway were active in the agricultural sector , 19.09 % in Industry and 78.89 % in the Services sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 77.9. This peaked at 2019 with a value of 78.8.  The line with the second highest values was Industry with a mean value of 19.8. This line peaked at 2014 with a value of 20.4,"The statistic shows the distribution of employment in bhutan by economic sector from 2009 to 2019 . In 2019 , 16.4 percent of the employees in bhutan were active in the agricultural sector , 15.66 percent in industry and 67.94 percent in the service sector .","The statistic shows the distribution of employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 percent of the employees in Norway were active in the agricultural sector , 19.09 percent in industry and 78.89 percent in the service sector .",Employment by economic sector in Norway 2019,This summary is coherent because it uses something logical or consistent.,This summary is fluent because it uses proper English.,"This summary is  concise because it uses agriculture,industry,service.","This summary is informative  because it uses comparely agriculture,industry,service.",false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,This summary is fact  because it uses correctly measured.,false,true,,
3ZQX1VYFTDCPQURNEXJ5GMYMZGF8OY,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3WLEIWSYHPP7ZI15K5KFB6K4DO92HH,AUOS916878BQE,Submitted,Thu Aug 27 08:16:25 PDT 2020,Thu Aug 27 09:15:40 PDT 2020,Thu Sep 03 09:15:40 PDT 2020,,,,3555,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/786.png,"The statistic shows the distribution of Employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 % of the employees in Norway were active in the agricultural sector , 19.09 % in Industry and 78.89 % in the Services sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 77.9. This peaked at 2019 with a value of 78.8.  The line with the second highest values was Industry with a mean value of 19.8. This line peaked at 2014 with a value of 20.4,"The statistic shows the distribution of employment in bhutan by economic sector from 2009 to 2019 . In 2019 , 16.4 percent of the employees in bhutan were active in the agricultural sector , 15.66 percent in industry and 67.94 percent in the service sector .","The statistic shows the distribution of employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 percent of the employees in Norway were active in the agricultural sector , 19.09 percent in industry and 78.89 percent in the service sector .",Employment by economic sector in Norway 2019,there are no phrases out of context,grammat and wording is correct,it's quite straight forward wording,"it correctly highlights the main data from the graph, only thing missing is a mention on the decline of agricolture over the years.",false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,graph data confirms the statement,false,true,,
3RWB1RTQDJU7BU3OTXWK5M3C9LB8PF,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3E1QT0TDFQHIHSEE64B1L9YMZ2Z8I4,A13F3KCFKH3IQA,Submitted,Thu Aug 27 09:06:33 PDT 2020,Thu Aug 27 09:08:21 PDT 2020,Thu Sep 03 09:08:21 PDT 2020,,,,108,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/321.png,"This statistic shows the Distribution of the gross domestic product ( GDP ) across economic sectors in Cuba from 2008 to 2018 . In 2018 , Agriculture contributed around 3.78 % to the GDP of Cuba , 25.12 % came from the Industry and 69.97 % from the service sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 72.0. This peaked at 2011 with a value of 73.0.  The line with the second highest values was Industry with a mean value of 23.0. This line peaked at 2018 with a value of 25.1,"This statistic shows the share of economic sectors in the gross domestic product ( gdp ) in bangladesh from 2008 to 2018 . In 2018 , the share of agriculture in bangladesh 's gross domestic product was around 7.54 percent , industry contributed approximately 38.3 percent and the services sector contributed about 52.96 percent .","This statistic shows the distribution of the gross domestic product ( GDP ) across economic sectors in Cuba from 2008 to 2018 . In 2018 , agriculture contributed around 3.78 percent to the GDP of Cuba , 25.12 percent came from the industry and 69.97 percent from the services sector .",Distribution of gross domestic product ( GDP ) across economic sectors Cuba 2018,IT IS COHERENT,TO READ WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,CORRECT,false,true,,
3RWB1RTQDJU7BU3OTXWK5M3C9LB8PF,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3KMS4QQVK3YI22EPEL2J8HULE9UKFZ,A4OAU6U3ZSBYY,Submitted,Thu Aug 27 08:53:38 PDT 2020,Thu Aug 27 09:43:20 PDT 2020,Thu Sep 03 09:43:20 PDT 2020,,,,2982,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/321.png,"This statistic shows the Distribution of the gross domestic product ( GDP ) across economic sectors in Cuba from 2008 to 2018 . In 2018 , Agriculture contributed around 3.78 % to the GDP of Cuba , 25.12 % came from the Industry and 69.97 % from the service sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 72.0. This peaked at 2011 with a value of 73.0.  The line with the second highest values was Industry with a mean value of 23.0. This line peaked at 2018 with a value of 25.1,"This statistic shows the share of economic sectors in the gross domestic product ( gdp ) in bangladesh from 2008 to 2018 . In 2018 , the share of agriculture in bangladesh 's gross domestic product was around 7.54 percent , industry contributed approximately 38.3 percent and the services sector contributed about 52.96 percent .","This statistic shows the distribution of the gross domestic product ( GDP ) across economic sectors in Cuba from 2008 to 2018 . In 2018 , agriculture contributed around 3.78 percent to the GDP of Cuba , 25.12 percent came from the industry and 69.97 percent from the services sector .",Distribution of gross domestic product ( GDP ) across economic sectors Cuba 2018,"THOUGH THE READINGS ARE NOT EXACTLY SHOWN IN THE CHART, THE DIFFERENT COLOR LINES SHOWS THE DATA AND INFORMATION CLEAR.",RIGHT EXPLANATION WITH NO MISTAKES OF ENGLISH AND NUMBERS.,UP TO THE POINT WITH THE DATA ON CHART.,CLEARLY INFORMATIVE WITH THE INFORMATION ON CHART AND DATA.,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,YES RIGHT INFORMATION WITH THE DATA PROVIDED IN THE CHART.,false,true,,
308KJXFUJRDJMAPA7CPI6NA4OCVTA8,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08,Thu Aug 27 06:56:31 PDT 2020,2,BatchId:4165677,OriginalHitTemplateId:928390912,,3600,604800,Thu Sep 03 06:56:31 PDT 2020,3EG49X351VKS39KLCBE445PAHKNX6H,A13F3KCFKH3IQA,Submitted,Thu Aug 27 09:37:52 PDT 2020,Thu Aug 27 09:41:53 PDT 2020,Thu Sep 03 09:41:53 PDT 2020,,,,241,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/96.png,"The statistic shows the distribution of Employment in Sweden by economic sector from 2009 to 2019 . In 2019 , 1.79 % of the employees in Sweden were active in the agricultural sector , 17.81 % in Industry and 80.39 % in the service sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 79.1. This peaked at 2019 with a value of 80.3.  The line with the second highest values was Industry with a mean value of 18.8. This line peaked at 2009 with a value of 20.1,"The statistic shows the distribution of employment in bhutan by economic sector from 2009 to 2019 . In 2019 , 33.5 percent of the employees in bhutan were active in the agricultural sector , 15.66 percent in industry and 67.94 percent in the service sector .","The statistic shows the distribution of employment in Sweden by economic sector from 2009 to 2019 . In 2019 , 1.79 percent of the employees in Sweden were active in the agricultural sector , 17.81 percent in industry and 80.39 percent in the service sector .",Employment by economic sector in Sweden 2019,IT IS COHERENT,IT READ WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,CORRECT,false,true,,
