HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.no1.0,Answer.no2.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.other1.3,Answer.other2.3,Answer.otherText0,Answer.otherText1,Answer.otherText2,Answer.partial0.2,Answer.partial1.2,Answer.partial2.2,Answer.yes0.1,Answer.yes1.1,Answer.yes2.1,Approve,Reject
3SX4X51T80G39IK2BV3JCD4HP4EOAH,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:11 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:11 PDT 2020,,,3570Y55XZQRJ07Z1TK9SZA98D4AGYY,A1WD0DK58AKBVE,Submitted,Thu Aug 27 09:06:54 PDT 2020,Thu Aug 27 10:04:04 PDT 2020,Thu Sep 03 10:04:04 PDT 2020,,,,3430,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/786.png,"The statistic shows the distribution of Employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 % of the employees in Norway were active in the agricultural sector , 19.09 % in Industry and 78.89 % in the Services sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 77.9. This peaked at 2019 with a value of 78.8.  The line with the second highest values was Industry with a mean value of 19.8. This line peaked at 2014 with a value of 20.4,"The statistic shows the distribution of employment in bhutan by economic sector from 2009 to 2019 . In 2019 , 16.4 percent of the employees in bhutan were active in the agricultural sector , 15.66 percent in industry and 67.94 percent in the service sector .","The statistic shows the distribution of employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 percent of the employees in Norway were active in the agricultural sector , 19.09 percent in industry and 78.89 percent in the service sector .",Employment by economic sector in Norway 2019,summary and chart values are coherent,summary and chart values are fluent,summary and chart values  is concise,summary and chart values  is very informative,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,employment in norway in chart but in summary mentioned as bhutan.Year ranges stated correct,data conflicts,,TRUE,FALSE,,FALSE,FALSE,,,
3SX4X51T80G39IK2BV3JCD4HP4EOAH,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:11 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:11 PDT 2020,,,3AAPLD8UCDP1JHVI3K4BCTTUD25HT9,A23BGNP50WTKI2,Submitted,Thu Aug 27 09:07:26 PDT 2020,Thu Aug 27 09:08:06 PDT 2020,Thu Sep 03 09:08:06 PDT 2020,,,,40,100% (95/95),100% (95/95),100% (95/95),https://chart2text.s3.amazonaws.com/786.png,"The statistic shows the distribution of Employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 % of the employees in Norway were active in the agricultural sector , 19.09 % in Industry and 78.89 % in the Services sector .",This line chart has 3 lines. The line representing Services had the highest values across Year with a mean value of 77.9. This peaked at 2019 with a value of 78.8.  The line with the second highest values was Industry with a mean value of 19.8. This line peaked at 2014 with a value of 20.4,"The statistic shows the distribution of employment in bhutan by economic sector from 2009 to 2019 . In 2019 , 16.4 percent of the employees in bhutan were active in the agricultural sector , 15.66 percent in industry and 67.94 percent in the service sector .","The statistic shows the distribution of employment in Norway by economic sector from 2009 to 2019 . In 2019 , 2.02 percent of the employees in Norway were active in the agricultural sector , 19.09 percent in industry and 78.89 percent in the service sector .",Employment by economic sector in Norway 2019,summary doesn't match to chart,correct,summary doesn't match to chart,summary doesn't match to chart,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,summary doesn't match to chart,summary doesn't match to chart,,FALSE,FALSE,,FALSE,FALSE,,,
33BFF6QPI1IBU6UJT2FJ6Z3XMVPW37,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:25 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:25 PDT 2020,,,3M68NM076IF86DY93C8CFN3MGVNR6K,A23BGNP50WTKI2,Submitted,Wed Aug 26 12:57:16 PDT 2020,Wed Aug 26 12:58:12 PDT 2020,Wed Sep 02 12:58:12 PDT 2020,,,,56,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/818.png,"The Average retail price for one kilogram of regular in Canada was 109.7 Canadian dollars in 2019 . This price remained relatively stable in 2019 , staying between 106.0 and 106.5 Canadian dollars per kilogram . Prices were higher in 2015 , with an Average monthly cost of 106.0 dollars .","This grouped bar chart has 12 categories for the x axis of Month representing 2015, 2016, 2017, 2018, and 2019. The highest category is found at May with a mean value of 118.8. The second highest category is found at Jun with a mean value of 117.34. This represents a difference of 1.2%.","The average retail price for one kilogram of bananas in canada was 1.55 Canadian dollars in 2019 . This price remained relatively stable in 2019 , staying between 1.54 and 1.57 Canadian dollars per kilogram . Prices were higher in 2015 , with an average monthly cost of 1.7 dollars .","The average retail price for regular , unleaded gasoline at self-service stations in Canada was 114.5 Canadian cents per liter in December 2019 . Prices hitt a high of 1.3 dollars per liter in May 2019 . The average price in 2018 was around 1.26 dollars per liter , a substantial increase from an average of 1.07 dollars in 2015 .","Average retail price for regular , unleaded gasoline in Canada 2015 to 2019",incorrect name and explanation,correct,incorrect name and explanation,incorrect name and explanation,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect name and explanation,incorrect name and explanation,incorrect name and explanation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3VGET1QSZ06TVPV6VEI9JGFDRY7W7A,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:11 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:11 PDT 2020,,,37W3JXSD67GFXTP18PDALDVW7RLWYW,A23BGNP50WTKI2,Submitted,Thu Aug 27 08:36:11 PDT 2020,Thu Aug 27 08:38:33 PDT 2020,Thu Sep 03 08:38:33 PDT 2020,,,,142,100% (95/95),100% (95/95),100% (95/95),https://chart2text.s3.amazonaws.com/818.png,"The Average retail price for one kilogram of regular in Canada was 109.7 Canadian dollars in 2019 . This price remained relatively stable in 2019 , staying between 106.0 and 106.5 Canadian dollars per kilogram . Prices were higher in 2015 , with an Average monthly cost of 106.0 dollars .","This grouped bar chart has 12 categories for the x axis of Month representing 2015, 2016, 2017, 2018, and 2019. The highest category is found at May with a mean value of 118.8. The second highest category is found at Jun with a mean value of 117.34. This represents a difference of 1.2%.","The average retail price for one kilogram of bananas in canada was 1.55 Canadian dollars in 2019 . This price remained relatively stable in 2019 , staying between 1.54 and 1.57 Canadian dollars per kilogram . Prices were higher in 2015 , with an average monthly cost of 1.7 dollars .","The average retail price for regular , unleaded gasoline at self-service stations in Canada was 114.5 Canadian cents per liter in December 2019 . Prices hitt a high of 1.3 dollars per liter in May 2019 . The average price in 2018 was around 1.26 dollars per liter , a substantial increase from an average of 1.07 dollars in 2015 .","Average retail price for regular , unleaded gasoline in Canada 2015 to 2019",explanation and chart doesn't match,correct,explanation and chart doesn't match,explanation and chart doesn't match,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,explanation and chart doesn't match,explanation and chart doesn't match,explanation and chart doesn't match,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3VGET1QSZ06TVPV6VEI9JGFDRY7W7A,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:11 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:11 PDT 2020,,,3URFVVM166Q2AFA19B0SHWJ1S5WZU9,A16T6WT7L8383P,Submitted,Thu Aug 27 07:24:15 PDT 2020,Thu Aug 27 07:28:43 PDT 2020,Thu Sep 03 07:28:43 PDT 2020,,,,268,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/818.png,"The Average retail price for one kilogram of regular in Canada was 109.7 Canadian dollars in 2019 . This price remained relatively stable in 2019 , staying between 106.0 and 106.5 Canadian dollars per kilogram . Prices were higher in 2015 , with an Average monthly cost of 106.0 dollars .","This grouped bar chart has 12 categories for the x axis of Month representing 2015, 2016, 2017, 2018, and 2019. The highest category is found at May with a mean value of 118.8. The second highest category is found at Jun with a mean value of 117.34. This represents a difference of 1.2%.","The average retail price for one kilogram of bananas in canada was 1.55 Canadian dollars in 2019 . This price remained relatively stable in 2019 , staying between 1.54 and 1.57 Canadian dollars per kilogram . Prices were higher in 2015 , with an average monthly cost of 1.7 dollars .","The average retail price for regular , unleaded gasoline at self-service stations in Canada was 114.5 Canadian cents per liter in December 2019 . Prices hitt a high of 1.3 dollars per liter in May 2019 . The average price in 2018 was around 1.26 dollars per liter , a substantial increase from an average of 1.07 dollars in 2015 .","Average retail price for regular , unleaded gasoline in Canada 2015 to 2019",The connections between sentences are correct,Seems to be correctly written by a machine.,Too much information was given,The summary was completely misguided,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The chart shows information about unleaded gasoline,The chart does not represent that kind of information,"The chart shows data about gasoline, not bananas",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
30F94FBDNRRO5KU2DQPE1YUA6TKBTN,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:23 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:23 PDT 2020,,,3TYCR1GOTDRZRPN70X8RQ9NIF6KZLG,A23BGNP50WTKI2,Submitted,Wed Aug 26 10:45:56 PDT 2020,Wed Aug 26 10:47:26 PDT 2020,Wed Sep 02 10:47:26 PDT 2020,,,,90,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/846.png,"The statistic shows the Nintendo DS selling DS titles worldwide as of 2019 . With 30.8 million units sold worldwide , New Super Mario Bros. 7 was the Top selling Nintendo DS DS game as of 2019 .","This bar chart has 10 categories for the x axis representing Month, and a y axis representing Sales in million units. The highest category is found at New Super Mario Bros. where Sales in million units is 30.8. The lowest category is found at Super Mario 64 DS where Sales in million units is 11.06.","This statistic shows the top selling nintendo switch titles worldwide as of 2019 . With 19.01 million units sold , mario kart 8 deluxe was the top selling nintendo switch game as of 2019 .","This statistic shows the top selling Nintendo DS titles worldwide . With 30.8 million units sold , New Super Mario Bros. was the top selling Nintendo DS game as of September 2019 .",Top selling Nintendo DS games worldwide in 2019,incorrect meaning,but incorrect meaning,incorrect meaning,incorrect meaning,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,incorrect meaning,incorrect meaning,,FALSE,FALSE,,FALSE,FALSE,,,
3BA7SXOG1JXSN7J36P09AH3RA3Z8R7,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:09 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:09 PDT 2020,,,3TK8OJTYM2T89QXVRSCVMKJ6WE2VPF,A3NG205QJ48IM4,Submitted,Thu Aug 27 09:26:42 PDT 2020,Thu Aug 27 09:33:17 PDT 2020,Thu Sep 03 09:33:17 PDT 2020,,,,395,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/846.png,"The statistic shows the Nintendo DS selling DS titles worldwide as of 2019 . With 30.8 million units sold worldwide , New Super Mario Bros. 7 was the Top selling Nintendo DS DS game as of 2019 .","This bar chart has 10 categories for the x axis representing Month, and a y axis representing Sales in million units. The highest category is found at New Super Mario Bros. where Sales in million units is 30.8. The lowest category is found at Super Mario 64 DS where Sales in million units is 11.06.","This statistic shows the top selling nintendo switch titles worldwide as of 2019 . With 19.01 million units sold , mario kart 8 deluxe was the top selling nintendo switch game as of 2019 .","This statistic shows the top selling Nintendo DS titles worldwide . With 30.8 million units sold , New Super Mario Bros. was the top selling Nintendo DS game as of September 2019 .",Top selling Nintendo DS games worldwide in 2019,I easily understood,"Correct grammar, flows well",Easy to understand at a glance,Incorrect information.,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,It does show top sellers,I do not see mario kart 8 deluxe on the chart,,FALSE,FALSE,,TRUE,FALSE,,,
3BA7SXOG1JXSN7J36P09AH3RA3Z8R7,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:09 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:09 PDT 2020,,,3Z4XG4ZF49ZF7N395QB2OJL1NELX89,A13F3KCFKH3IQA,Submitted,Thu Aug 27 08:24:08 PDT 2020,Thu Aug 27 08:26:22 PDT 2020,Thu Sep 03 08:26:22 PDT 2020,,,,134,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/846.png,"The statistic shows the Nintendo DS selling DS titles worldwide as of 2019 . With 30.8 million units sold worldwide , New Super Mario Bros. 7 was the Top selling Nintendo DS DS game as of 2019 .","This bar chart has 10 categories for the x axis representing Month, and a y axis representing Sales in million units. The highest category is found at New Super Mario Bros. where Sales in million units is 30.8. The lowest category is found at Super Mario 64 DS where Sales in million units is 11.06.","This statistic shows the top selling nintendo switch titles worldwide as of 2019 . With 19.01 million units sold , mario kart 8 deluxe was the top selling nintendo switch game as of 2019 .","This statistic shows the top selling Nintendo DS titles worldwide . With 30.8 million units sold , New Super Mario Bros. was the top selling Nintendo DS game as of September 2019 .",Top selling Nintendo DS games worldwide in 2019,IT IS COHERENT,IT IS READ AND UNDERSTAND WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,IT IS CORRECT,CORRECT,,FALSE,FALSE,,TRUE,TRUE,,,
39I4RL8QGJOEFCIYYHY2F1LGL78H4D,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:24 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:24 PDT 2020,,,34T446B1C1M9M0NBJQ20HRU93SAC0C,A23BGNP50WTKI2,Submitted,Wed Aug 26 13:35:18 PDT 2020,Wed Aug 26 13:36:07 PDT 2020,Wed Sep 02 13:36:07 PDT 2020,,,,49,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",incorrect explanation,correct,incorrect explanation,incorrect explanation,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect explanation,incorrect explanation,incorrect explanation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3E24UO25QZX2MG8ZLIM7W82VTLOO6R,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,37XITHEISXHXMU7AD3LF1NVWCO5CRI,A16T6WT7L8383P,Submitted,Thu Aug 27 07:18:09 PDT 2020,Thu Aug 27 07:24:15 PDT 2020,Thu Sep 03 07:24:15 PDT 2020,,,,366,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",The sentences were correctly conected,No mistakes have been found,The length of the summary seems appropriate,The summary is completely disconnected from the graphical representation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,No axis for those years,The chart does not show that information,"Again, the chart does not show that information",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3E24UO25QZX2MG8ZLIM7W82VTLOO6R,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,3YOH7BII0AF7YZ0FE07NQ3X7238KVD,A1JZCT579WPG7L,Submitted,Thu Aug 27 08:27:47 PDT 2020,Thu Aug 27 08:37:52 PDT 2020,Thu Sep 03 08:37:52 PDT 2020,,,,605,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/875.png,"The statistic shows the U.S. Rate of U.S. per 1,000 in the U.S. from 60-64 years to <1 year . In the 1-4 years season , U.S. rate is estimated to increase by 2.7 % 1,000 members , up from 1.8 % 1,000 in the previous Year .","This line chart has an x axis representing Year and a y axis representing Rate per 1,000 members, with a total of 15 data points. The chart has 5 significant trends. The longest trend is extremely negative which exists from <1 year to 15-17 years. Conversely, the next significant trend is slightly positive which exists from 15-17 years to 30-34 years. In a similar manner, the next significant trend is moderately positive which exists from 30-34 years to 40-44 years. Similarly, the next significant trend is moderately positive which exists from 40-44 years to 50-54 years. In a similar manner, the next significant trend is moderately neutral which exists from 50-54 years to 60-64 years.","The statistic shows the total motor insurance claims frequency in the united kingdom ( UK ) from 2002 to 2015 . Since 2002 the frequency has diminished . In 2002 , the total motor claims frequency was nearly 21 percent , whereas from 2012 to 2016 , it varied between 13.1 and 13.6 percent .","The highest rate of concussions among U.S. Blue Cross Blue Shield ( BCBS ) members from 2010 to 2015 was among those aged 15 - 17 years . Among that age group the rate of concussion was 18.8 per 1,000 members . Unsurprisingly , the age group with the lowest rate of concussion was those aged less than 1 year .","Concussion rate in the U.S. 2010 to 2015 , by age",year is not clear,year is not clear,year is not clear,Not chosen,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,As the year is not clear,As the year is not clear,As the year is not clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3HY86PZXPYPL33UDLY7UW0H0H76E1H,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:24 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:24 PDT 2020,,,3WOKGM4L72OAVPKE9VBRCROQS4D0OD,A2E7K2Z8VZR7B8,Submitted,Wed Aug 26 11:00:46 PDT 2020,Wed Aug 26 11:03:19 PDT 2020,Wed Sep 02 11:03:19 PDT 2020,,,,153,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/891.png,"This graph depicts the Average ticket price for Tampa Bay Buccaneers games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 82.59 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 4 significant trends. The longest trend is slightly negative which exists from 2013 to 2008. On the contrary, the next significant trend is moderately positive which exists from 2019 to 2015. In a similar manner, the next significant trend is moderately neutral which exists from 2015 to 2013. In a similar manner, the next significant trend is extremely positive which exists from 2008 to 2006.","This graph depicts the average ticket price for los angeles ( St. Louis ) rams games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 118.09 u.s. dollars .","This graph depicts the average ticket price for Tampa Bay Buccaneers games in the National Football League from 2006 to 2019 . In 2019 , the average ticket price was at 82.59 U.S. dollars .",Average ticket price of the Tampa Bay Buccaneers 2006 to 2019,Everything sounds ok,"Simple choice of grammar, no problems",It's really concise which is easy to understand,Simple and cohesive,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,"Yes, the summary says exactly that",The price in the graph never surpassed 90 u.s. dollars.,,FALSE,FALSE,,TRUE,FALSE,,,
